"OldAdvertiserId","NewAdvertiserId"
"AR88202822780190720","AR14789452152694636545"
"AR127409689439764480","AR08575329091853484033"
"AR241434680237228032","AR13691418268546367489"
"AR292677144771821568","AR14388613781355757569"
"AR373474756738940928","AR04080736663737729025"
"AR140711855990505472","AR07489099152224157697"
"AR174788813711736832","AR07362111743968935937"
"AR178694072855166976","AR08548307494089261057"
"AR222069875290406912","AR16866456005842567169"
"AR283927231237980160","AR00135583390161174529"
"AR285571207279935488","AR09412136193111359489"
"AR395772302794424320","AR08894324078228275201"
"AR490384385011351552","AR02040606032538894337"
"AR505771156888879104","AR10556068502966370305"
"AR52658188834570240","AR00949974335546720257"
"AR543884902832013312","AR08247069070747238401"
"AR558343755615174656","AR15673002104589385729"
"AR68662302131355648","AR16203582435688972289"
"AR125556325152194560","AR09813818989380370433"
"AR195870334266638336","AR12901036533942845441"
"AR245437624116838400","AR17946471093434843137"
"AR378508217891684352","AR13586855812256497665"
"AR523752363891097600","AR03634880300628049921"
"AR527033100429950976","AR04863518573970063361"
"AR74770295382081536","AR17582528346594476033"
"AR112561850058539008","AR00861389569914830849"
"AR16026481486462976","AR08999658116802936833"
"AR200388880380198912","AR12241259188533067777"
"AR202371746521677824","AR17768165079464804353"
"AR203952294486605824","AR00624451136320962561"
"AR29580642358394880","AR02178468572865495041"
"AR302015503184953344","AR06286656056219140097"
"AR309309766402834432","AR16082069083511586817"
"AR45303555556376576","AR06104344109072252929"
"AR511110454072836096","AR02566840681368649729"
"AR68350762383572992","AR01311022892904873985"
"AR188519755437572096","AR08250260678124765185"
"AR199606028101222400","AR02143344399038283777"
"AR216489716340490240","AR17095295161908330497"
"AR315717479651344384","AR07101891426534817793"
"AR371295662131642368","AR03320618986688741377"
"AR383768934353993728","AR06397838672019849217"
"AR444139922379505664","AR13772483061839036417"
"AR276419456605880320","AR11472956334610055169"
"AR309151093131051008","AR03851053082741833729"
"AR316425633859108864","AR01306519293277503489"
"AR341839505105354752","AR13758972262956924929"
"AR420840549432426496","AR16882482075012169729"
"AR83300512748797952","AR11653955327434424321"
"AR169882998987030528","AR16609750827082448897"
"AR193702544013262848","AR02954836756895105025"
"AR278992142016184320","AR08940120661670494209"
"AR288394134664773632","AR02675613579998134273"
"AR308824984854200320","AR16826914269172858881"
"AR33096399507685376","AR05243656027575943169"
"AR382644786793807872","AR12239795601117544449"
"AR392694907187232768","AR02182154548158660609"
"AR448155132685713408","AR13325866111560843265"
"AR466124760456101888","AR03211541935655223297"
"AR485896728302583808","AR12375522752424050689"
"AR499699275723177984","AR14512727066215972865"
"AR51915262571577344","AR17224492176218521601"
"AR522032109229965312","AR06755874842395803649"
"AR14237507348594688","AR00023984059453538305"
"AR257323104294928384","AR17887928696325537793"
"AR362715623144292352","AR11977435359177867265"
"AR459469622731603968","AR17906787519765151745"
"AR573617724471640064","AR10883423900880863233"
"AR74793934882078720","AR01189425702965870593"
"AR102122639987834880","AR07654845719748018177"
"AR400910114472591360","AR15159591747069149185"
"AR419626413717454848","AR17311467944022114305"
"AR466141184411041792","AR08557314693344002049"
"AR479991526227705856","AR10001221125608046593"
"AR55067047012335616","AR12659231524445487105"
"AR64415369749594112","AR07152191609604407297"
"AR82315659567955968","AR11471143652252712961"
"AR106946231858626560","AR04355456241007329281"
"AR119459052139839488","AR01067828513026867201"
"AR121644949975334912","AR09956185129334341633"
"AR13186786549301248","AR12529489564684779521"
"AR212456364092424192","AR02000073635892559873"
"AR220015987569721344","AR00905698926441529345"
"AR229847339508957184","AR08341141911230218241"
"AR321360413843259392","AR01955402952357183489"
"AR323175226504380416","AR17800952928521945089"
"AR325000999922040832","AR04215844652558843905"
"AR481202294688317440","AR06176722073310724097"
"AR556668099894444032","AR05584938939279474689"
"AR574654254698987520","AR03782654663401144321"
"AR237351575088005120","AR06436119268852498433"
"AR266995095767613440","AR03189023937518370817"
"AR354460077526089728","AR09768782993106665473"
"AR395528967127302144","AR04675211814550634497"
"AR430817449223389184","AR02812350220417892353"
"AR475747136466583552","AR11936643065470517249"
"AR538097176702615552","AR10919452697899827201"
"AR569583547589853184","AR12064858215897104385"
"AR573753411078455296","AR15366757329928192001"
"AR153642799927918592","AR08296105914956513281"
"AR182267038968840192","AR00531139570201264129"
"AR222937561763414016","AR09422005821799137281"
"AR378730319240495104","AR07885517761697284097"
"AR409203730680905728","AR06008277304252301313"
"AR455239595341119488","AR18320274260553105409"
"AR508762824948842496","AR13706632623256764417"
"AR529325376015433728","AR14943418964955365377"
"AR6195198266703872","AR15996416852829929473"
"AR141441931711348736","AR13012095592124383233"
"AR198031596169723904","AR12396087605593112577"
"AR218800614904168448","AR11179400336450256897"
"AR22600736386842624","AR06800048409236471809"
"AR242040786022039552","AR03112462743853072385"
"AR242336073613574144","AR12020582806791913473"
"AR248881328894771200","AR10515518101817131009"
"AR267987920407756800","AR01382319899774287873"
"AR272133525921071104","AR10079896680133558273"
"AR284211626792452096","AR15086773565862707201"
"AR287926155028201472","AR13521846774947381249"
"AR356565058177728512","AR06975320458308616193"
"AR403025368686002176","AR07278292399170781185"
"AR40622144282951680","AR17842976537813450753"
"AR496252066251931648","AR13132109485319389185"
"AR534380999199424512","AR12250266387787808769"
"AR118649708502581248","AR00070652967933444097"
"AR270169007879880704","AR12840840608784318465"
"AR311055619069050880","AR17672600339141885953"
"AR414815706748551168","AR14929908166073253889"
"AR451132369655562240","AR11739934250508484609"
"AR65034394796032000","AR16075451123024003073"
"AR97878765622788096","AR00240438316544032769"
"AR186565133001031680","AR05677765483332370433"
"AR329733675925110784","AR08126645472031932417"
"AR354358338340782080","AR08282595116074401793"
"AR409596531209928704","AR11723345231385460737"
"AR416957555399458816","AR15383927303507542017"
"AR423255386204667904","AR04107330139161886721"
"AR432865976824889344","AR07805213555573129217"
"AR44789980546990080","AR05223682986540531713"
"AR149064330430644224","AR15645432950034530305"
"AR162649999182659584","AR06282996881521901569"
"AR236678708331544576","AR00696581298126323713"
"AR289972243088277504","AR04563893958819708929"
"AR294651524057923584","AR14011676593781473281"
"AR302742039852744704","AR13937291745944403969"
"AR305810708086390784","AR08384648486829686785"
"AR322315958167273472","AR05629974935553179649"
"AR504275614916673536","AR12231407564348194817"
"AR531366138316062720","AR12461073140841185281"
"AR136905621613051904","AR04477053430946332673"
"AR229433029783715840","AR07502311296260374529"
"AR304470197253701632","AR02667926481891491841"
"AR428206177826897920","AR11892493687885660161"
"AR453487111245398016","AR18131105071700639745"
"AR471915991278813184","AR11906191128866586625"
"AR476280330886578176","AR17785190329826148353"
"AR504132472246632448","AR16776384013295157249"
"AR119011138590474240","AR03247570732674187265"
"AR149239152779460608","AR18190514296289492993"
"AR186137148099919872","AR07881774749238427649"
"AR329508722718015488","AR06521687661772537857"
"AR356117075908886528","AR08461978514000707585"
"AR496760933977161728","AR05819126119902740481"
"AR525570406367625216","AR01061301399687528449"
"AR265864763454521344","AR02697370990966472705"
"AR283545288386281472","AR00179251181653065729"
"AR49417790628560896","AR02548351706152828929"
"AR4949142354788352","AR11319287077683593217"
"AR5195845276270592","AR10767821523214401537"
"AR67216822297952256","AR04086731476010270721"
"AR85446587647524864","AR09295630154325819393"
"AR186779400329494528","AR06984695993958662145"
"AR216474426256916480","AR09002916656950804481"
"AR259497182380425216","AR06805414438296879105"
"AR273201254790856704","AR15486468032791838721"
"AR366995265996980224","AR04672977194606133249"
"AR485041102097743872","AR00158101388298027009"
"AR570560566750347264","AR10282193350626902017"
"AR108880169732669440","AR06726286572175491073"
"AR413382768219652096","AR15585181911855661057"
"AR542739039917178880","AR09805964215750492161"
"AR76271025674780672","AR16979548748218630145"
"AR126499293811965952","AR01459641680608100353"
"AR205348846052573184","AR09216468890538737665"
"AR270976599170482176","AR16048918670495186945"
"AR391422256837820416","AR16205417520595730433"
"AR483285285107400704","AR15830976499294404609"
"AR564532391171850240","AR02262273074256674817"
"AR143796913819353088","AR07388630590041358337"
"AR189570441877127168","AR02983487006257971201"
"AR329617986686025728","AR03908737448464613377"
"AR332942360092606464","AR01846951248561963009"
"AR367017737265872896","AR16510671635280297985"
"AR457847362044297216","AR09512939419145863169"
"AR494053111715856384","AR04576132622748483585"
"AR563824546201731072","AR03035901550187773953"
"AR568891851696766976","AR04456164084408123393"
"AR76226942130454528","AR07655750342939770881"
"AR14638897812209664","AR03494424287249432577"
"AR168932746062725120","AR06779383500509282305"
"AR2646249610149888","AR06674810049103134721"
"AR27443191753998336","AR02449589173699477505"
"AR342669120988250112","AR06890982831216918529"
"AR376433198931902464","AR12056611603810877441"
"AR564078052351410176","AR14755258440582430721"
"AR5716086074900480","AR14024684640971784193"
"AR70224673794686976","AR06320413811970932737"
"AR73743798198337536","AR00754067751756103681"
"AR114793686864232448","AR10817435198711398401"
"AR272973312286523392","AR07934846113926873089"
"AR333581038909390848","AR17728895334484017153"
"AR372679672393105408","AR05764238499444162561"
"AR505080182550298624","AR02494783087330721793"
"AR53144722729861120","AR02926560891241496577"
"AR564755832550457344","AR10717293466359955457"
"AR63229752617467904","AR16060311672543248385"
"AR151526446202880","AR08579832691480854529"
"AR322734356701380608","AR14231850223830827009"
"AR389552812192694272","AR05435013931762450433"
"AR443846662012534784","AR12509726118053412865"
"AR449206368881082368","AR04787801805234896897"
"AR536700762575601664","AR02607373078014984193"
"AR76295799046144000","AR18338288659062587393"
"AR94624314283786240","AR03553815507335380993"
"AR12094627905536000","AR07511635154863915009"
"AR217270988071501824","AR12624065156859559937"
"AR339871241852682240","AR16098957582114226177"
"AR340068741628821504","AR13530858784565493761"
"AR390515022305951744","AR05289355029361197057"
"AR405743223990910976","AR10714538914854469633"
"AR56714252869697536","AR08832034270613602305"
"AR772922314588160","AR14197312639457034241"
"AR82931145561341952","AR11806038676276772865"
"AR84331511058268160","AR05877672915058556929"
"AR214539938627059712","AR04954434991447605249"
"AR36808007165673472","AR18392313850088128513"
"AR51711474963316736","AR09471545417700212737"
"AR517177318716735488","AR10038998970748895233"
"AR227676972275204096","AR16362052847577071617"
"AR275614442295656448","AR14938915365327994881"
"AR324467290105970688","AR00741317540042506241"
"AR413800032882393088","AR17447420357773361153"
"AR432363981047332864","AR18258068290700050433"
"AR554434854339477504","AR11006428465703419905"
"AR61707547488288768",NULL
"AR78982043391754240","AR16851203168225198081"
"AR112004294584041472","AR05414792813416022017"
"AR179904772596301824","AR12403388775118405633"
"AR209717343188680704","AR12361325445969346561"
"AR247045625512722432","AR11809904284282126337"
"AR298196074667966464","AR17609549944358699009"
"AR373882331955462144","AR02134421037545160705"
"AR384397373968744448","AR11498165250016935937"
"AR423358809017155584","AR05941283785894002689"
"AR82982341571510272","AR06268162545517854721"
"AR88176262702432256","AR06975790636968443905"
"AR92437454375616512","AR08807767224354865153"
"AR143954006543171584","AR08356829605696372737"
"AR166933146728660992","AR08723894690681716737"
"AR201494679840096256","AR17608789357190184961"
"AR290836253069279232","AR00014775237254053889"
"AR297932501114945536","AR16771035988737654785"
"AR301162144722845696","AR16650283223728783361"
"AR37362195385810944","AR03793765228399820801"
"AR405215320970625024","AR15055146526206590977"
"AR425815873907851264","AR15387023528251359233"
"AR468218333674602496","AR15098793152099647489"
"AR504722257155719168","AR04717523221010710529"
"AR514375110254133248","AR15602573162150100993"
"AR533947551099912192","AR01364305501264805889"
"AR65636446131716096","AR15077682528846348289"
"AR73365463119167488","AR03962319536304160769"
"AR100605107783073792","AR04305072220176121857"
"AR129006661359632384","AR11991849681740103681"
"AR136916376211161088","AR16325237899744247809"
"AR310831112538554368","AR01148030876886499329"
"AR35080399520530432","AR11984554009772949505"
"AR433195246197669888","AR15749928610993012737"
